 26051   -40217.000       15.000
 26052   -48329.000       11.000
 26053   -50941.300        2.100
 26054   -56248.400        1.400
 26055   -57475.000        1.400
 26056   -60601.000        1.400
 26057   -60175.700        1.400
 26058   -62148.800        1.400
 26059   -60658.400        1.400
 26060   -61407.000        4.000
 26061   -58917.000       20.000
 26062   -58898.000       15.000
 26063   -55780.000      190.000
 26064   -55100.000      300.000
 26065   -51300.000      300.000
 26066   -50300.000      400.000
 26067   -46600.000      500.000
 26068   -44200.000      700.000
 26069   -39400.000      800.000
 27048     1600.000      400.000
 27049    -9600.000      300.000
 27050   -17200.000      170.000
 27051   -27270.000      150.000
 27052   -33920.000       70.000
 27053   -42639.000       18.000
 27054   -48005.300        1.400
 27055   -54023.700        1.400
 27056   -56035.000        2.500
 27057   -59339.700        1.400
 27058   -59841.400        1.800
 27059   -62223.600        1.500
 27060   -61644.200        1.500
 27061   -62895.000        1.600
 27062   -61428.000       20.000
 27063   -61837.000       20.000
 27064   -59789.000       20.000
 27065   -59164.000       14.000
 27066   -56100.000      300.000
 27067   -55300.000      300.000
 27068   -51800.000      400.000
 27069   -51000.000      400.000
 27070   -46800.000      700.000
 27071   -45000.000      800.000
 27072   -40600.000      800.000
 28050    -3800.000      300.000
 28051   -11400.000      300.000
 28052   -22650.000       90.000
 28053   -29380.000      160.000
 28054   -39210.000       50.000
 28055   -45330.000       11.000
 28056   -53900.000       12.000
 28057   -56075.000        3.000
 28058   -60223.000        1.500
 28059   -61151.100        1.500
 28060   -64468.100        1.500
 28061   -64216.800        1.500
 28062   -66742.700        1.500
 28063   -65509.200        1.500
 28064   -67095.900        1.500
 28065   -65122.600        1.500
 28066   -66029.000       16.000
 28067   -63742.000       19.000
 28068   -63486.000       17.000
 28069   -60380.000      140.000
 28070   -59500.000      400.000
 28071   -55900.000      400.000
 28072   -54700.000      500.000
 28073   -50200.000      600.000
 28074   -48500.000      700.000
 28075   -43800.000      800.000
 28076   -41600.000      900.000
 28077   -36500.000     1000.000
 28078   -33700.000     1100.000
 29052    -2600.000      300.000
 29053   -13500.000      300.000
 29054   -21690.000      220.000
 29055   -31600.000      300.000
 29056   -38600.000      140.000
 29057   -47305.000       16.000
 29058   -51660.000        3.000
 29059   -56351.500        1.700
 29060   -58341.000        3.000
 29061   -61979.600        1.900
 29062   -62795.000        5.000
 29063   -65576.200        1.500
 29064   -65420.800        1.500
 29065   -67259.700        1.800
 29066   -66254.300        1.800
 29067   -67300.000        9.000
 29068   -65540.000       50.000
 29069   -65740.000        8.000
 29070   -62960.000       15.000
 29071   -62760.000       40.000
 29072   -60060.000      200.000
 29073   -59200.000      300.000
 29074   -55700.000      400.000
 29075   -54300.000      500.000
 29076   -50300.000      600.000
 29077   -48500.000      700.000
 29078   -44000.000      800.000
 29079   -41700.000      900.000
 29080   -35500.000      900.000
 30054    -6600.000      400.000
 30055   -14900.000      300.000
 30056   -25700.000      300.000
 30057   -32690.000      150.000
 30058   -42290.000       50.000
 30059   -47260.000       40.000
 30060   -54183.000       11.000
 30061   -56342.000       17.000
 30062   -61167.000       11.000
 30063   -62209.300        2.200
 30064   -65999.500        1.700
 30065   -65907.800        1.800
 30066   -68896.300        1.600
 30067   -67877.200        1.600
 30068   -70004.000        1.700
 30069   -68414.900        1.700
 30070   -69559.000        4.000
 30071   -67322.000       11.000
 30072   -68128.000        6.000
 30073   -65410.000       40.000
 30074   -65710.000       50.000
 30075   -62470.000       70.000
 30076   -62040.000      120.000
 30077   -58600.000      140.000
 30078   -57220.000      170.000
 30079   -53400.000      300.000
 30080   -51780.000      180.000
 30081   -46100.000      400.000
 30082   -42100.000      400.000
 31056    -4700.000      300.000
 31057   -15900.000      300.000
 31058   -23990.000      220.000
 31059   -34120.000      170.000
 31060   -40000.000      120.000
 31061   -47350.000      200.000
 31062   -52000.000       30.000
 31063   -56690.000      100.000
 31064   -58835.000        4.000
 31065   -62652.900        1.900
 31066   -63721.000        4.000
 31067   -66876.700        1.800
 31068   -67082.900        2.100
 31069   -69321.000        3.000
 31070   -68905.000        3.000
 31071   -70136.800        1.800
 31072   -68586.500        2.100
 31073   -69704.000        7.000
 31074   -68050.000       70.000
 31075   -68464.000        7.000
 31076   -66200.000       90.000
 31077   -65870.000       60.000
 31078   -63660.000       80.000
 31079   -62490.000      120.000
 31080   -59070.000      130.000
 31081   -57980.000      200.000
 31082   -52900.000      300.000
 31083   -49500.000      500.000
 31084   -44400.000      600.000
 32058    -8400.000      400.000
 32059   -17000.000      300.000
 32060   -27770.000      240.000
 32061   -33700.000      300.000
 32062   -42240.000      140.000
 32063   -46910.000      200.000
 32064   -54400.000      300.000
 32065   -56410.000      100.000
 32066   -61620.000       30.000
 32067   -62654.000        5.000
 32068   -66977.000        7.000
 32069   -67094.000        3.000
 32070   -70560.300        1.800
 32071   -69904.900        1.800
 32072   -72585.600        1.500
 32073   -71297.100        1.500
 32074   -73422.000        1.500
 32075   -71855.900        1.500
 32076   -73212.900        1.500
 32077   -71214.100        1.900
 32078   -71862.000        4.000
 32079   -69490.000       90.000
 32080   -69448.000       24.000
 32081   -66300.000      120.000
 32082   -65620.000      250.000
 32083   -61000.000      300.000
 32084   -58400.000      400.000
 32085   -53400.000      500.000
 32086   -50000.000      600.000
 33060    -6400.000      600.000
 33061   -18100.000      600.000
 33062   -25000.000      300.000
 33063   -33800.000      500.000
 33064   -39500.000      400.000
 33065   -47100.000      400.000
 33066   -51820.000      210.000
 33067   -56640.000      100.000
 33068   -58880.000      100.000
 33069   -63080.000       40.000
 33070   -64340.000       50.000
 33071   -67892.000        5.000
 33072   -68229.000        5.000
 33073   -70956.000        4.000
 33074   -70859.600        2.300
 33075   -73032.500        1.700
 33076   -72289.600        1.700
 33077   -73916.200        2.200
 33078   -72816.000       10.000
 33079   -73636.000        6.000
 33080   -72118.000       22.000
 33081   -72533.000        6.000
 33082   -70320.000      200.000
 33083   -69880.000      220.000
 33084   -66100.000      300.000
 33085   -63500.000      300.000
 33086   -59400.000      400.000
 33087   -56300.000      500.000
 33088   -51600.000      600.000
 33089   -47300.000      600.000
 34065   -32900.000      600.000
 34066   -41700.000      300.000
 34067   -46490.000      200.000
 34068   -54100.000      300.000
 34069   -56300.000       40.000
 34070   -61940.000      210.000
 34071   -63090.000      200.000
 34072   -67894.000       12.000
 34073   -68216.000       11.000
 34074   -72212.600        1.500
 34075   -72168.800        1.500
 34076   -75251.600        1.500
 34077   -74599.000        1.500
 34078   -77025.700        1.500
 34079   -75916.900        1.600
 34080   -77759.400        1.900
 34081   -76389.100        2.000
 34082   -77593.400        2.100
 34083   -75340.000        4.000
 34084   -75950.000       15.000
 34085   -72430.000       30.000
 34086   -70541.000       16.000
 34087   -66580.000       40.000
 34088   -63880.000       50.000
 34089   -59600.000      300.000
 34090   -56400.000      400.000
 34091   -50900.000      500.000
 34092   -47200.000      600.000
 35067   -32800.000      500.000
 35068   -38900.000      600.000
 35069   -46400.000      400.000
 35070   -51600.000      400.000
 35071   -56600.000      300.000
 35072   -59200.000      300.000
 35073   -63530.000      140.000
 35074   -65306.000       15.000
 35075   -69139.000       14.000
 35076   -70289.000       10.000
 35077   -73234.000        4.000
 35078   -73452.000        4.000
 35079   -76068.000        1.900
 35080   -75888.800        1.900
 35081   -77974.000        3.000
 35082   -77496.000        3.000
 35083   -79009.000        5.000
 35084   -77780.000       30.000
 35085   -78611.000       20.000
 35086   -75640.000       11.000
 35087   -73857.000       18.000
 35088   -70730.000       40.000
 35089   -68570.000       60.000
 35090   -64610.000       80.000
 35091   -61510.000       80.000
 35092   -56580.000       50.000
 35093   -53000.000      300.000
 35094   -47800.000      400.000
 36069   -32300.000      500.000
 36070   -41000.000      400.000
 36071   -46100.000      300.000
 36072   -54100.000      300.000
 36073   -56890.000      140.000
 36074   -62170.000       60.000
 36075   -64242.000       16.000
 36076   -68979.000       11.000
 36077   -70171.000        9.000
 36078   -74160.000        7.000
 36079   -74442.000        4.000
 36080   -77893.000        4.000
 36081   -77694.000        3.000
 36082   -80589.000        3.000
 36083   -79982.000        4.000
 36084   -82431.000        3.000
 36085   -81481.000        3.000
 36086   -83265.900        1.100
 36087   -80710.000        1.400
 36088   -79692.000       14.000
 36089   -76720.000       60.000
 36090   -74963.000       19.000
 36091   -71310.000       60.000
 36092   -68788.000       12.000
 36093   -64030.000      100.000
 36094   -61100.000      300.000
 36095   -56000.000      400.000
 36096   -53000.000      500.000
 36097   -47900.000      500.000
 37071   -32300.000      500.000
 37072   -38100.000      500.000
 37073   -46200.000      500.000
 37074   -51700.000      800.000
 37075   -57222.000        8.000
 37076   -60481.000        8.000
 37077   -64826.000        8.000
 37078   -66936.000        8.000
 37079   -70797.000        7.000
 37080   -72173.000        8.000
 37081   -75456.000        7.000
 37082   -76189.000        7.000
 37083   -79073.000        6.000
 37084   -79750.000        4.000
 37085   -82167.700        2.400
 37086   -82747.300        2.400
 37087   -84595.000        2.500
 37088   -82606.000        5.000
 37089   -81711.000        6.000
 37090   -79355.000        8.000
 37091   -77748.000        9.000
 37092   -74775.000        7.000
 37093   -72626.000        8.000
 37094   -68551.000        9.000
 37095   -65839.000       20.000
 37096   -61210.000       30.000
 37097   -58360.000       30.000
 37098   -54300.000       40.000
 37099   -50840.000      160.000
 37100   -46700.000      300.000
 37101   -43600.000      170.000
 37102   -38000.000      500.000
 38073   -31700.000      600.000
 38074   -40700.000      500.000
 38075   -46600.000      300.000
 38076   -54400.000      300.000
 38077   -57970.000      150.000
 38078   -63175.000        8.000
 38079   -65477.000        9.000
 38080   -70305.000        8.000
 38081   -71527.000        8.000
 38082   -76009.000        6.000
 38083   -76797.000        9.000
 38084   -80644.000        4.000
 38085   -81103.000        4.000
 38086   -84521.600        2.200
 38087   -84878.400        2.200
 38088   -87919.700        2.200
 38089   -86207.100        2.300
 38090   -85942.000        3.000
 38091   -83639.000        6.000
 38092   -82875.000        7.000
 38093   -80088.000        8.000
 38094   -78842.000        8.000
 38095   -75117.000        8.000
 38096   -72954.000       25.000
 38097   -68792.000       19.000
 38098   -66630.000       30.000
 38099   -62120.000      140.000
 38100   -60220.000      130.000
 38101   -55410.000      130.000
 38102   -53080.000      120.000
 38103   -47600.000      500.000
 38104   -44400.000      700.000
 39077   -46900.000      300.000
 39078   -52600.000      400.000
 39079   -58400.000      500.000
 39080   -61200.000      400.000
 39081   -66020.000       70.000
 39082   -68190.000      110.000
 39083   -72330.000       50.000
 39084   -74160.000      100.000
 39085   -77850.000       30.000
 39086   -79282.000       15.000
 39087   -83017.000        3.000
 39088   -84297.000        3.000
 39089   -87702.100        2.400
 39090   -86487.900        2.400
 39091   -86346.000        3.000
 39092   -84815.000       10.000
 39093   -84224.000       11.000
 39094   -82350.000        8.000
 39095   -81204.000        8.000
 39096   -78341.000       22.000
 39097   -76260.000       12.000
 39098   -72452.000       24.000
 39099   -70202.000       25.000
 39100   -67290.000       80.000
 39101   -64910.000      100.000
 39102   -61890.000       90.000
 39103   -58700.000      300.000
 39104   -54500.000      400.000
 39105   -51100.000      500.000
 39106   -46400.000      700.000
 40079   -47400.000      400.000
 40080   -55400.000      300.000
 40081   -58900.000      300.000
 40082   -64200.000      600.000
 40083   -66460.000      100.000
